fecha,clae2,salario_median,salario_normalizado
2022-09-01,12,251701,3.7570350836821387
2022-09-01,13,141425,4.323953853366218
2022-09-01,14,113462,3.506188099689436
2022-09-01,15,117667,3.1595171233259864
2022-09-01,16,105463,4.240201563997239
2022-09-01,17,190461,3.7455886907912745
2022-09-01,18,134907,3.4596713183595837
2022-09-01,19,348228,3.477877586621602
2022-09-01,20,207815,3.6175765321294957
2022-09-01,21,327836,4.232517606656639
2022-09-01,22,150537,3.4430952031517736
2022-09-01,23,164191,3.562386770858571
2022-09-01,24,234254,3.9403974252584835
2022-09-01,25,118868,3.5256710662909683
2022-09-01,26,161266,3.454830123129712
2022-09-01,27,146904,3.6139412166276133
2022-09-01,28,145390,3.58891654495711
2022-09-01,29,227970,3.6554108134760233
2022-09-01,30,128890,3.598143560037687
2022-09-01,31,126759,3.9570864800039542
2022-09-01,32,140520,3.723913129894394
2022-09-01,33,142837,3.3980222987010924
2022-09-01,35,305853,3.664577891735161
2022-09-01,36,199836,3.5716836882876253
2022-09-01,37,154778,3.5393334222611808
2022-09-01,38,211132,3.2870945434872016
